1|20161102115345|250|1391|3、着车后隔音效果一般，方向盘有轻微的抖动能感觉到
1|20161102115345|251|1398|新手上路，请教大侠，C30，3000公里发动机维修警告灯断断续续的亮严重吗，如何处理
1|20161102115345|262|1462|灯也不太响，所以
1|20161102115345|262|1463|?淘宝来的霸王硬上，塑料螺丝直接断了
1|20161102115345|263|1468|前段时间我甚至还感觉这是一种痛苦是一种折磨
1|20161102115345|265|1477|纠结啊···?????看论坛里有改座椅的，削海绵垫，割支架爪子等等，开始觉得太麻烦了，不想折腾啊，可开车的时候又不舒服，右腿酸麻胀痛，就像压迫血管血液不能循环了
1|20161102115345|277|1506|一汽的装配真是有问题，这可是关乎安全的大事啊
1|20161102115345|278|1507|换一块天窗玻璃要读少钱，我的天窗炸了
1|20161102115345|282|1515|早上去4S，和前台说了一下，发动机有抖动，一个师傅用手摸了一下方向盘，然后打开前机盖看了一下，确认机脚问题，就让前台给登记了，不过更换还需要时间
1|20161102115345|288|1531|3、前窗玻璃动作不利索，有迟滞摩擦现象，有时间再去解决
1|20161102115345|304|1598|前几天车被撞了，车的右侧两个门没用了，前挡风玻璃也没用了，车顶也变形了，我向想问一下修理一下要多少钱啊，谢了
1|20161102115345|318|1692|郑州日产鋭骐皮卡装配朝柴发动机油耗大、噪音大、一万多公里就开始有杂音，索赔无门厂家无故找理由拒赔，还说是用户保养不当，人为损坏，既是这样何必每次被宰思的去服务站保养，朝柴机器设计有问题、技术不成熟，涡轮增压管道出现早期渗油厂家和服务站说正常，还说每台都是，其实就是早期轻微烧机油下排气，他们把下排气管道与进气管相连欺骗消费者
1|20161102115345|318|1693|另厂家24小时电话不好打通，接线员不想是服务人员好像是行政人员说话生硬，态度差，专卖店销售人员卖车时啥都可以答应遇到问题一点忙也帮不上，与其他厂家大不一样
1|20161102115345|321|1760|否则在会车时会很危险
1|20161102115345|328|1893|一直到现在也没再出现，非常郁闷
1|20161102115345|328|1896|2、高档低速
1|20161102115345|328|1897|3、发动机缺缸
1|20161102115345|338|1960|投诉原因，欺骗消费者
1|20161102115345|352|2019|可惜价格超出预算太多了
1|20161102115345|362|2057|不说了，说多了全是泪
1|20161102115345|362|2061|再怎么按都插不进去了
1|20161102115345|398|2242|四驱动居然坏鸟
1|20161102115345|417|2311|可是不能播放啊
1|20161102115345|420|2321|我12年9月30日买的新爱丽舍，2月份发现烧气1500转左右车子抖动，去4S点修了一下，找不到毛病，过了几天又去，清洗了一下气门还是没去掉毛病
1|20161102115345|455|2429|哈哈XC60不足之处：1，总感觉倒车影像不是很清楚，难道摄像头像素太低
1|20161102115345|455|2430|2，导航启动有点慢，而且总感觉用的不习惯，很难上手，（可能是个人用惯了八代雅阁的导航了吧
1|20161102115345|458|2451|在初选中便放弃奥德赛和GL8原因很简单，太大、商务气息太过浓重
1|20161102115345|458|2487|新车刚一个星期，主驾驶门扶手已经脏了，真让人无语
1|20161102115345|475|2559|倒车时踩刹车“咯噔”一声响，好像撞到什么的声音
1|20161102115345|499|2703|???长城店那服务真的不咋样，那价格是好女不愁嫁啊
1|20161102115345|524|2823|最近一段时间看到我们小区连续有几辆汽车被划,划痕又长又深,有的在前盖上是一个大叉,令人触目惊心.如何避免自己的爱车被划阿?
1|20161102115345|545|2900|小三提了不到一个月，跟很多车友一样，倒车有异响，今天居然副驾驶的玻璃也开不开了，求助各位看看是什么原因，另外一个我的左后方车门很怪异，从外面可以打开车门，但从里面开居然开不开
1|20161102115345|548|2914|原车的灯光真不敢恭维
1|20161102115345|549|2920|听说C30自动档的波箱有问题
1|20161102115345|558|2960|只是在中控台上下摸了摸都是硬塑料，还是廉价的感觉
1|20161102115345|561|2972|佳通228的胎，被挤了一个小口子，不知道问题大吗
1|20161102115345|592|3117|35从提车至今，已跑了4000公里，发现慢速行驶，方向急打时方向盘会发出“摩擦”的微小声音，不仔细听还听不到，但手感明显，有点像方向盘塑料之间的摩擦声音，因为我在二级市这里没有CS店，只有二级经销商去问了一下说没有什么大问题，但自己觉得有问题
1|20161102115345|609|3191|感觉就是不一样，之前开起来包括打火后，驾驶仓内共震声很大，好像面包车一样
1|20161102115345|610|3199|提车刚八天发现油箱盖碎了
1|20161102115345|652|3351|中控台的蒙皮开裂了
1|20161102115345|657|3369|车又被撞了
1|20161102115345|660|3384|我的柴油车，稍微陡点的坡，坡起无法起步
1|20161102115345|660|3386|今天变速箱后油封又漏油了，破车
1|20161102115345|680|3515|很丑的中控用料真的是
1|20161102115345|683|3535|今天在“繁荣”改了气，觉得加油门时磕磕绊绊，极不流畅，后悔了
1|20161102115345|689|3559|?前天周末陪同事去提瑞麒G3，开了60公里，之前也开过朋友的科鲁兹，觉得小三的驾驶座噪音明显比G3大很多很多，G3是那种闷闷的发动机噪音，而小三是脆的，嘈杂的噪音，感觉就像听着裸露的发动机声音一样
1|20161102115345|701|3614|油耗市区在11个左右，最费的时候12.5
1|20161102115345|713|3663|变速箱异响合资车也有变速箱异响合资车也有
1|20161102115345|733|3752|车祸发生时，驾驶员和副驾驶位置的两个气囊均未弹开
1|20161102115345|746|3809|菱智据说耗油太高
1|20161102115345|748|3841|昨天高速130左右车速车子意外断油（第二次了上一次也是同样高速状态下）靠边停车车不灭，空挡状态油门反应正常，发动机故障灯不亮
1|20161102115345|762|3894|最头痛的是我们智跑没有反光镜加热
1|20161102115345|762|3895|下雨天晚上开车真的不安全
1|20161102115345|785|3973|发现小三的档把是拧上去的，挂挡的时候总是会歪掉
1|20161102115345|813|4149|不明白为什么要这样设计
1|20161102115345|819|4190|我的智跑，usb接口用苹果原装数据线接ipod和iphone，都无法读取
1|20161102115345|819|4191|反复地连接上，断掉，连接上，断掉
1|20161102115345|819|4192|别说播放了，连充电都不能充
1|20161102115345|827|4208|?途观2012款变速箱存在严重问题
1|20161102115345|833|4259|确山服务区，很小，自助餐30元一份，质量很差
1|20161102115345|854|4335|鼓掌这是网上买的SANDISK纳豆U盘，太小了，比我想的还小
1|20161102115345|854|4337|健康陪伴你，竹炭不可少这几天的油耗，有点高
1|20161102115345|862|4393|奶奶的?国家收保护费能少收点不?蛋疼
1|20161102115345|863|4394|请问各位~~~K5的后悬挂真的很硬吗?求真相~~~
1|20161102115345|867|4431|回答：没有堂堂4S店连个底盘防锈都没有（是这样么
1|20161102115345|880|4466|升级了半天进度条一点没有动啊
1|20161102115345|880|4467|又等了半天还是不动，怀疑读卡器有问题，拨了重新开始，结果，悲催了
1|20161102115345|880|4468|内存卡上啥也没有了，升级助手也不识别内存卡了
1|20161102115345|880|4475|每次都出来它，麻烦
1|20161102115345|881|4491|去了才知道，一切都错了
1|20161102115345|881|4496|生活实在太枯燥
1|20161102115345|884|4536|c30走烂路或者不平的水泥路的时候，副驾前面的中控位置有吱吱的异响，好像塑料件摩擦的声音，特别是冷车发动机震动大的时候，大家的车有没有碰到过
1|20161102115345|888|4545|车越换越差
1|20161102115345|888|4557|刚上高架，速度上到60，噪音一下子大了起来，速度越快，声音越大，这要是上了高速跑了120，声音还得了
1|20161102115345|888|4574|?????????3、小毛病太多
1|20161102115345|888|4575|国产车的通病
1|20161102115345|898|4635|缺点：1.保养贵
1|20161102115345|903|4656|各位前辈我的车刚提几天，一走跌跛的路尤其是车身左右晃得时候副驾驶天窗上面就有类似上面东西敲打铁皮的当，当，当声音，时而又时而又没有了我也看了论坛一个车主也反映类似情况
1|20161102115345|906|4669|我是贴黑色的玻璃胶，感觉看起来不好看
1|20161102115345|912|4680|我的车，早起着火气门响
1|20161102115345|920|4726|??????重庆价格不给力，不说了
1|20161102115345|920|4739|?????缺点：?????1、死角，左右死角较大，开车这几天，转弯比我老婆都慢（很小心啊），A柱绝对可以挡住一辆摩托车或者自行车，转弯要小心看看左右，个人原因，我反而觉得副驾驶的A柱更档视线，驾驶席这边A柱和后视镜之间有缝隙，利于观察，副驾驶席那边看出去是一整块，盲区更大
1|20161102115345|920|4747|远光没有透镜，那叫一个散啊，不安全，射花了来车司机的眼睛，自己也看不清清楚
1|20161102115345|923|4755|刚买的跑跑开了4个月发动机声音增大了油门踩着也比以前重了
1|20161102115345|926|4765|?????告诉你们个秘密，小7居然没有时钟，反正我是没找到
1|20161102115345|988|4995|妈＊的＊这么贵的车没有电动后视镜
1|20161102104819|0|1|好像没有这个插孔呢
1|20161102104819|2|15|既然如此，但为什么还经常听到一些网友说自己换挡时车辆有诸如前冲（窜车）、顿挫（搓车）等冲击现象呢
1|20161102104819|2|51|下降量几乎相当于整个怠速转速，不可谓不小
1|20161102104819|8|149|本人个头偏高一些（181cm），由于胜达坐姿较高，即使座椅调到最低，为了操作方便只能将座椅往前调，可头基本块碰到顶棚了
1|20161102104819|17|169|到4S店咨询说是“压力轴承”的问题，等了两周时间件到后换了前右轮的“压力轴承”，未解决问题仍然响
1|20161102104819|17|181|???以上是在4S店的亲身经历，为了更换两个压力轴承历经两个半月的时间，先后两次换错件，还有修理工人为的损坏雨刮器
1|20161102104819|17|188|至于4S店的服务，虽然不能恭维，但在这个过程中得到了经验和教训，并且促使自己去学习汽车方面的知识，这就够了
1|20161102104819|39|278|网上的价格一般包括装饰，保险（交强险、商业险）等其他的东西，其实那些东西不值报的价格
1|20161102104819|39|280|感觉动力很强，舒适性稍差，长时间驾驶PP很难受哦，LD也有同样的感觉
1|20161102104819|39|282|现在不满意的的导航光盘至今没有，买车的时候说光盘丢了，现在都一个月了，还没有到，多花的2万元导航功能至今没有体验，4S店给一个万利达的导航先替代，挂在前风挡很难看，还有充电的线……给4S店打过多次电话，投诉到现在也没有解决
1|20161102104819|46|297|本人在寮步德现车行买了一台新胜达,3月8号提的车,从看车到提车一直让人觉得被忽悠.这次后视镜断了找到他们,竟然还要等研究三天在回复我!下次有时间我将整个过程发表出来给大家.
1|20161102104819|47|298|800公里了，城市上下班开，油耗很少下过17，目前17.5，各位说说是不是太高啦
1|20161102104819|53|317|后排单独座位，小孩睡觉的话是不是不太舒服，硌得慌
1|20161102104819|87|504|哪位高手指点一二，途安2.0，N档手刹部位时，明显感觉车子抖动，感到座椅底下一跳一跳的，特难受
1|20161102104819|97|538|开着空调走个120公里停下车来怠速当压缩机启动就能听到明显的“嗒嗒嗒”声踩下离合声音就没了（可能是因为切断了动力传输
1|20161102104819|110|585|我的老威驰2007年10月购买，行驶了10500公里，最近发现左前和右后减震器漏油
1|20161102104819|143|677|今天新购1.3威弛，但由于刚开这车，驾驶不是很流畅，偶尔等红灯时熄火，但感觉小威在次打火很慢
1|20161102104819|164|737|今天有些郁闷,在这里提醒一下想要买丰田皇冠车2.5的朋友.我去年三月提的车,是在深圳泥岗路的华日丰田4S店.现在车还不到两年,毛病多多:1.轮胎质量一般,补胎有四次,侧刮破一次导致现在还有用的四轮中有一备胎2.油耗感觉偏高,深圳市内一般13个左右3.右侧和尾箱经常有异响4.最近空调制冷效果差,昨晚和朋友出去,开19度后排朋友还冒汗,并且初了出风的声音外,有口哨声,一个字烦!!!被朋友攻击得很没面子,他们说比QQ都不如.今天LP开去4S店,师傅说没什么问题,交米换些风格之类的什么东东就可以了.我不太懂车,正常的保养都交他们S店的小梁业务(顺便说一下,这业务人很好,服务也不错),我不明白为什么保修期内碰到这类问题还要交米!5.保养费用比较大,平均应该在一千以上,几乎每次都有新项目要做,少则三四百多则五六百.我QQ745870831,很少上论坛,欢迎同类车2.5朋友多交流,向大家学习.
1|20161102104819|176|788|进入副驾驶之后发现副驾驶下方脚垫上有漏水的痕迹
1|20161102104819|176|795|同志们家的安安驾驶座位下面的储物柜的那个门是不是关不紧啊
1|20161102104819|176|796|右边的位置总会翘起来一块
1|20161102104819|194|868|二代蓝鸟自动挡停车后为啥钥匙拔不出来啊
1|20161102104819|194|869|启动后不动钥匙挂不上档，请教高手，谢谢
1|20161102104819|206|906|、最后发现30W的车竟然没倒车雷达
1|20161102104819|218|992|途胜2.0两驱自动挡我开到130方向有点抖我就没在敢给油了
1|20161102104819|224|1062|现在上坡的时候转速达到4500转才跑120公里，平时加速的时候也是转速上去了却跑不起来，感觉没劲使的，这是什么原因啊
1|20161102104819|227|1068|我的车4万公里刚过，就出现3个问题后轮轴承噪音，方向盘噪音，减震器漏油
1|20161102104819|230|1075|天气很热的时候，高速行驶不制冷
1|20161102104819|285|1394|一段时间以后，车里就会变得又黏又脏，甚至有异味出现
1|20161102104819|292|1491|我是开着东风本田红思域去的，咋一看小威，不知是不是裸车的缘故，觉得档次很低，颜色也不好看，不鲜艳，所以兴奋感始终没有，心里一直觉得订金交太早，没有选择FUCOS而后悔
1|20161102104819|315|1597|"我去南京的时候(2000km)空调突然不工作了,也是下大雨的天.解决办法:停车熄火后再起动!!希望现代""CallBack""SentaFe..新车这样让我感觉真的失望!!!!"
1|20161102104819|360|1731|达达的二排座椅摩擦声音真烦人，谁知道怎么才能消除，高人指点
1|20161102104819|359|1730|刚买的DD车,USB存了好多歌曲,连接后却读不出来不知道是什么原因,有知道的大虾请告诉我一下,谢谢啦
1|20161102104819|373|1753|郁闷~~~小威副驾玻璃上不去了，刚两百多公里啊·~下午把前排两窗户打开，熄火，椅子放倒，在树荫下小憩~小憩过后，着车，回家终于还是耐不住高温，决定空调一下（第100元油跑了200公里整，全程空调，80%市区，百公里8.2个油，第二箱计划不开空调的）突然发现从主驾驶无法关闭副驾驶窗户了，按“锁窗键”没用，再按，还没动静趁着红绿灯，从副驾驶门按钮控制，还是没反应心中盘算着，这个点了，4S还有人么
1|20161102104819|384|1810|我也是反复思考，根据我家的实际觉得第三排座椅用处不大，但是放零碎东西的地方太少，这也是很多朋友对新圣达有些不满意的地方
1|20161102104819|390|1818|"我去年12月初买的2.5皇冠到现在8个月多点!现在车路上有什么颠簸都""喀吱喀吱""的响个不停!完全影响到我的心情!那东西能保修吗?我看网上也有很多人反应这个问题!不知道大哥大姐们是怎么解决的."
1|20161102104819|398|1834|中控台异响.前阵子很轻微的响声，我找遍了各处，没找到
1|20161102104819|400|1839|??????我的途安车今天出现一个很奇怪的问题：就是停车拔钥匙的时间钥匙却拔不出来
1|20161102104819|415|1884|我的达达启动1分钟后，就会有叮叮的响声，听上去很脆
1|20161102104819|415|1885|上次去4S店检查说没问题，回来后请了个专业的师傅，说是活气碳罐单向阀（名称不知道准不准确）发出的声音
1|20161102104819|451|2003|升降时总是响，一听就是胶条和玻璃摩擦的响声，那位朋有有法子说一下先谢了啊
1|20161102104819|461|2055|天窗没有，气囊也没有，后空调也没有，简直就是面包车
1|20161102104819|465|2062|我突然发现车的前端左右两侧热度不一样~
1|20161102104819|465|2063|左侧靠近玻璃的位置比右侧的要热，这是问题吗
1|20161102104819|465|2064|用手测试温度能明显的感觉不一样~
1|20161102104819|479|2175|各位，我刚买的途安，这两天发现座椅加热处于0的关闭状态，但驾驶三四十分钟后，驾驶员的座椅后背就很热了，像是开了电加热一样，你们有吗
1|20161102104819|480|2177|方向有异响，正常行驶一段时间后，向左回方向时感觉方向盘里面像碰到什么东西一样，“吭”一下，不连贯，4S店说是方向盘的自由间隙总感觉他们说的不对，望请赐教
1|20161102104819|487|2234|我的红色VV在等待一个月零6天后终于提到了，自我感觉超漂亮的刚刚上午开回来的时候发觉踩刹车有声音，嘎嘎的声音，请问正常吗
1|20161102104819|515|2297|但是怠速很静，，很静音箱，不好，高音低音做的都不好，，基本是垃圾音质耗油，老生常谈，市区基本20L/KM，，，不知道是不是车有什么问题
1|20161102104819|517|2314|整车最大的缺陷就是那款4前速的自动变速箱，虽说它的换挡平顺性、直接性都非常出色，但少了一个档位让整车的性能表现降低不少
1|20161102104819|522|2327|DD音响太差了和我以前的面包车一样
1|20161102104819|535|2370|很郁闷~~~~~新车1500副驾前面有异响~特别是晚上关窗开车听着很烦，很烦~~~~~~~~
1|20161102104819|544|2470|外观黑色比较经典，但是太老气
1|20161102104819|544|2472|内饰黑色看上去帅，但是感觉容易留下手印
1|20161102104819|548|2516|???请大家搜索奥德赛外八现象就会出现很多用户的投诉~而且4S店根本就是垃圾，只知道推卸责任和叫你换零件：可是却修不好
1|20161102104819|558|2542|"请问我的车在凉车启动的时候,车辆1档行驶踩刹车有很刺耳的声音(就像自行车闸皮摩擦车轱辘的声音""吱.."".声音不算是很大),行驶1公里后/热车之后在踩刹车就没有这样的声音了.凉车挂到当踩刹车就没有这样的声音.(最近发现的.由于上车我就听歌所以一直没有注意..这几天注意到了...郁闷呢..谁有知道的麻烦给个回应谢谢"
1|20161102104819|566|2580|我的新小威，为什么每次起步时，一旦松刹车、转向时就会发生异响，感觉是摩擦的声音
1|20161102104819|583|2671|两天前家人说车子的左后门从里面打不开，今天一试果然如此，反复调整司机旁边的中央门控锁还是这样，但从外面可以打开，而且通过遥控器锁车一切正常
