fileID|docID|sentID|sentence
-1|20161102152319|10|29|大家给个看法，K2的小问题多吗
-1|20161102152319|10|30|车主说说
-1|20161102152319|11|31|小三车速110悬挂稳定，转向平稳'发动机噪音一般感觉不错
-1|20161102152319|12|32|关注小三已经一个多月了，第一眼我就入手了，交了定金，死S说几天就到，几天后，又是几天后，……一个多月了，现在终于得到死S不说几天后啊
-1|20161102152319|12|33|我勒个去啊，死S说可能十几天吧
-1|20161102152319|12|34|我的三儿，咋就这么难
-1|20161102152319|12|35|悲催的死S，悲催的偶要灰泪了
-1|20161102152319|13|36|今天给老婆的新胜达添置了款坐垫，上图分享一下
-1|20161102152319|13|37|老婆开着这车还是挺不错的，感觉非常的时尚大方
-1|20161102152319|14|38|想请问下各位觉得金色和白色那款更好看了
-1|20161102152319|15|39|03年鸟三，冷车启动时怠速高，约1500转，两三分钟后能降至1000转，行驶一段历程空档时仍有900转左右，不知为何
-1|20161102152319|15|40|挂上前进挡行驶时，松开刹车后不踩油门感觉车起步向前的力量挺大，感觉与别的自动挡的车不大一样，别的车起步都挺稳，力量不是很大，是不是与转速高有关系
-1|20161102152319|16|41|山东泰安C30最低配59000，能送的东西全部送，可以入手吗
-1|20161102152319|17|42|?????????我今天去4S提车.上午检查没问题就把款交了.包括购置税交强险和上牌费用总共是70000多.我相信他们给我办牌照.所以什么资料我都没叫他们拿,结果下午去4S说国税局系统升级交不了税,叫我明天下午去办.NN的.是不是这里面有猫腻啊.不会把我的合格证是压银行了吧.或者是别什么...车我现在还放在4S店里面.大家有同样的遭遇吗?
-1|20161102152319|18|43|LZ媳妇已经怀孕三个月了，看着媳妇天天上班辛苦的挤公交，做为男人心里实在是过意不去
-1|20161102152319|18|44|所以考虑再三实在不得不买辆车子了，面临到养孩子还需要不少钱，所以和老婆商量买七万左右的国产车
-1|20161102152319|18|45|近期上班是天天查资料啊，网上看新风云2评价非常不错
-1|20161102152319|18|46|算是公道的一款家用小车，发动机技术也不落伍，空间需求也不错，做为代步车性价比再合适不过了
-1|20161102152319|18|47|最后决定和老婆去瑞华店看看
-1|20161102152319|18|48|一进去就能看见车边上醒目的参数表了，一目了然
-1|20161102152319|18|49|进去试了试，空间感觉还可以，俺个头将178，头顶上还是有点富余的，呵呵
-1|20161102152319|18|50|照片媳妇给拍的，大老爷们亮个相
-1|20161102152319|18|51|配上红色的感觉如何
-1|20161102152319|18|52|半侧身看也是非常大气，时尚感比较强
-1|20161102152319|18|53|奇瑞的定位确实适合年轻人驾驶
-1|20161102152319|18|54|还有新风云2的两个大灯很有杀伤力，给我第一感觉就很特别很凌厉
-1|20161102152319|18|55|个人认为新风云2前脸造型动感大气少不了这两只大眼的衬托
-1|20161102152319|18|56|并且新风云2还有雾灯设计，这个价位还能带这个功能，非常实用周到人性化
-1|20161102152319|18|57|看看新风云2的内饰，在内饰上使用了黑米颜色配合，沉稳中又带有时尚感，整体非常有科技感，炮筒式组合仪表盘设计更是霸气，内饰面板纹理非常有质感，工艺可以说是非常细致，方向盘也是可以调节自己适合的角度，坐里面感觉心情也因此好起来，呵呵
-1|20161102152319|18|58|个人认为轮毂非常符合这款车年轻的特征，尺寸在同级对手中已经算不错了
-1|20161102152319|18|59|后座的空间也挺大的，一车坐下五个人肯定是没有问题的
-1|20161102152319|18|60|从车尾上看，线条规矩中还带着灵动的气质，绝对算是惊艳，呵呵
-1|20161102152319|18|61|当场和媳妇就试驾了一把，油门可以很轻盈的加速，低速启动的反应非常灵敏，而且静音效果也不错
-1|20161102152319|18|62|反正可以让我自如驾驶
-1|20161102152319|18|63|媳妇也非常满意，一致都认为红色适合我们，红红火火过生活，兴奋之下当场就交钱提车了，呵呵
-1|20161102152319|18|64|突然发现选择这款车，为爱进取的定位很适合我，目前做为工薪阶级，为了对家的爱继续进取，继续努力
-1|20161102152319|18|65|媳妇和孩子以后也可以提高生活品质了
-1|20161102152319|18|66|这次的作业就到这了，等过几个月上来交一篇试用感受，感谢大家的支持
-1|20161102152319|18|67|呵呵
-1|20161102152319|19|68|真心希望X80价格适中，太高了的话可以选购H8了
-1|20161102152319|19|69|希望早点上市，知道价格的拜托告知一声，好做打算
-1|20161102152319|20|70|搞不通一汽高层是怎么想的，不管怎样也不过一辆车罢了，并且又不是什么豪华车高档车，何必弄的那么神神秘秘，早点把价格公布好了，也让全国X80的准车主们早点购得自己的爱车
-1|20161102152319|20|71|至于价格，本人愚见，乞丐版本如若超过12万的话，嘿嘿
-1|20161102152319|20|72|此处省略N个字
-1|20161102152319|21|73|我的四小姐5.1提车
-1|20161102152319|21|74|急啊；
-1|20161102152319|22|75|本来同事也要买小五的，看到生绣门都买“宝骏”去了
-1|20161102152319|22|76|厂家如若不重视，不知道还会丢失多少生意～
-1|20161102152319|23|77|城里开的多些，我这都是坡路多，加上我是新手，这个油耗将就吧，还没落户呢，随便弄了些小装饰，不敢大动，买了一小批装饰品，就等落户拿牌了就开工
-1|20161102152319|23|78|??
-1|20161102152319|24|79|五一准备买车了，在这两款车纠结着，挂靠在兵装下的9折优惠，只在这两款中选择
-1|20161102152319|24|80|CS35的奶牛问题真是让人纠结呀，但SUV的吸引力不是一点点呀
-1|20161102152319|24|81|4S的GG说会给我争取一些东东送，呵呵
-1|20161102152319|24|82|、??这两款车真不知如何选择
-1|20161102152319|25|83|雨刷器臂盖没一个，那有卖的
-1|20161102152319|26|84|原车灯泡是黄光
-1|20161102152319|26|85|请问大虾们如果换H4的灯泡那种比较亮点
-1|20161102152319|26|86|我不改疝气灯
-1|20161102152319|26|87|就换原车灯泡就好了
-1|20161102152319|26|88|灯泡最好是白光，最好把牌子说出来，我容易买
-1|20161102152319|26|89|跪求
-1|20161102152319|27|90|四月十六的，作业过两天上，不精不作业
-1|20161102152319|27|91|在发个小摆设，摇头女警察，天天看着老婆给我的跪着……
-1|20161102152319|28|92|近期开车打火时行车数据自动清零,空调自动开机,一个月有7次了,4S店查不出原因.请高手指点.12年车,18000公里.GLSMT.
-1|20161102152319|29|93|谁知道聊城小六的价格
-1|20161102152319|29|94|在这个论坛潜水很多天了
-1|20161102152319|29|95|今天和大家打个招呼
-1|20161102152319|29|96|另外这车怎么样
-1|20161102152319|29|97|我这金刚很多
-1|20161102152319|29|98|这个还真没见到过
-1|20161102152319|30|99|论坛潜水一个月也纠结了一个月ssss也跑了半个月在万分纠结的情况下今天终于订车了19.28万白色跑跑优惠2.15万送导航+四件套+前后窗膜和后挡风膜再也砍不下了四天提车理想的是黑色可惜厂里都没车无奈只有白色提车作业
-1|20161102152319|31|100|有哪位大虾知道新款风云2两厢红色的漆面是不是金属漆
-1|20161102152319|32|101|车身应该可以减轻个几十公斤或者上百斤的，这样车子相对轻了，也就省油了
-1|20161102152319|32|102|我说的不是小日本坑爹的那种轻，而是应该适当的轻
-1|20161102152319|33|103|如题,论坛帖子很乱,鸡和鸭说不到一块,还非要拉郎配,真正想交流的人感到无所适从
-1|20161102152319|34|104|如题，2010老款风2脚垫坏了，需更换，车友们推荐个，关键是要合适且不滑的，尤其是后排的要合适，请车友们赐教
-1|20161102152319|34|105|谢谢?
-1|20161102152319|35|106|刚订的新锐不知道有几把钥匙
-1|20161102152319|36|107|如题：请问给3008前挡贴3M膜需要花费多少钱
-1|20161102152319|36|108|请大家踊跃发言啊
-1|20161102152319|37|109|秦是六速手自一体的吗
-1|20161102152319|38|110|前几天刚提到车，在汽车之家论坛上看见我们徐州这边有卖标志3008的导航，我打听一下，原来我们徐州这边也有富威导航总代理商，我就去装了，到店里看见宣传书上有三代的3008老板说三代的还得过几天才有，我想干脆就装个二代的吧，老板也很好说话，叫我帮他写一下论坛就送我一件小饰品，不说了传一些自己拍的图片给大家看看希望大家多给点意见
-1|20161102152319|38|111|自己的车子又上了一个档次，嘿嘿
-1|20161102152319|39|112|如题所示
-1|20161102152319|40|113|789款购了快一年了?噪音实在是难忍了?有谁加止震板隔音棉的给讲讲?大概需要多少米
-1|20161102152319|41|114|最开始想买智跑，后来又变新福克斯，现在K5又降价了，好纠结啊
-1|20161102152319|41|115|预算15万左右
-1|20161102152319|42|116|今年春节前有换车的想法，一次路过起亚的4S店看到搞活动就进去转了一下，一进去就被跑跑吸引住了，外观很时尚，当时就只看外观了，什么配置参数什么也不懂，好歹知道个自动和手动，属于个人偏好喜欢手动的，开车挂挡有手感
-1|20161102152319|42|117|经导购说优惠5000，赠导航，四件套，换成真皮的，还有加装倒车影象，原价16.68万
-1|20161102152319|42|118|第二天就去交了定金了，当时是腊月没车，等车要到正月十五以后，也不急在一时漫漫的等吧，正月20打电话说来车了去提的车，废话不说了上图
-1|20161102152319|42|119|前脸很有霸气，车号也挺有讲究吧
-1|20161102152319|42|120|呵呵来张侧面的，挂牌回来的当天就下雨了，刚给它冲了个澡，干净干净
-1|20161102152319|42|121|看一下浑圆的屁股，很性感吧
-1|20161102152319|42|122|想去装个日行灯，还有改疝气灯，看到论坛里说线路弄不好会出问题，一直在纠结中
-1|20161102152319|42|123|为什么瞬时油耗在停下车以后会显示最大值呢，不明白
-1|20161102152319|42|124|认证神器配小松鼠不错吧
-1|20161102152319|42|125|现在搞明白了手动也分两种，有增配版的配置也高有ESP，陡坡缓降什么的
-1|20161102152319|42|126|当时导购没说我也很仓促就定了，没搞明白
-1|20161102152319|42|127|现在行使1800公里，综合油耗在8
-1|20161102152319|42|128|5，操控方面没出现挂挡困难和异响的问题，服务方面还不错前天4S给我电话说注意首保的时间和里程别超期
-1|20161102152319|42|129|由于导航和影像还有贴膜都是在4S店做的，放下车我就去办事情了也没拍
-1|20161102152319|42|130|好想改大灯，处于线路问题纠结中
-1|20161102152319|43|131|??终于说服了管家与财政大臣——老婆大人
-1|20161102152319|43|132|??从smart、菲亚特500、POLO；到原本2人都很心仪的高尔夫，经过了大半年的、及身边那群狐朋狗友对老婆的开导与鼓励终于确定了福特——翼博
-1|20161102152319|43|133|??感谢科比的smart、感谢被试驾了的厦门滨北菲亚特500、感谢朋友介绍并多次打扰了的殿前POLO、超预算而放弃的高尔夫；啊
-1|20161102152319|43|134|这一漫长的选车过程
-1|20161102152319|43|135|......??更感谢我的老婆大人，谢谢你与我共同相伴我们生活道路上的第一辆车——福特翼博
-1|20161102152319|43|136|??终于等到那一天
-1|20161102152319|43|137|4.13在厦门机场福特店下定福特翼博
-1|20161102152319|43|138|???要的就是这个味
-1|20161102152319|43|139|够骚够亮——炫舞红
-1|20161102152319|43|140|翼搏1.5L自动尊贵型??希望不要让我等太久呀
-1|20161102152319|43|141|从一开贴就有许多的博友在讨论以上这图到底是否炫舞红
-1|20161102152319|43|142|其实这是我从翼博频道里剪辑下来的炫舞红实拍图
-1|20161102152319|43|143|炫舞红在光线的照射下也能呈现出星火红的美丽色彩
-1|20161102152319|43|144|看来选的炫舞红没有错
-1|20161102152319|43|145|??2013.6.17更新：??从4.13下定到现在已经2个月了
-1|20161102152319|43|146|感觉漫长的2个月
-1|20161102152319|43|147|原想并不急着拿车，平常心等待着；一晃怎就这么长时间
-1|20161102152319|43|148|不时被朋友问到提车了没并回个冷笑，很难受有木有4儿子
-1|20161102152319|43|149|电话咨询原销售顾问回复已经跳槽而且移交的销售电话都不接，很恶劣很气愤有木有4儿子
-1|20161102152319|43|150|??6.16与老婆直蹦4S店确认，已在途下周前到车
-1|20161102152319|43|151|好吧,再等待吧
-1|20161102152319|43|152|??在展厅还是那辆炫舞红
-1|20161102152319|43|153|老婆说：我们的翼博怎么越看越帅呀
-1|20161102152319|43|154|特别是这炫舞红的
-1|20161102152319|43|155|听了这话心里顿时美了，想当初极力劝说老婆买的翼博没有错（都是外贸协会的）
-1|20161102152319|43|156|心里一直激动着，用咱们的水果手机给博博留下美丽的身影，并期待着属于自己的那一辆车：前45度看炫舞红翼博：后45度看炫舞红：窗外看驾驶室：后尾部——书包、油箱门及犀利的后灯：前门打开的翼博：最喜欢的角度：后门大开：4S的销售经理与博博：后门福特标：后备箱开启暗器——黑色按钮：后备箱看翼博：仪表盘：美丽的大眼：侧看导航——我的博博也装了：中控台——很神气：操作盘：真皮座椅：翼博口大开：发动机：扎实的车轮：
-1|20161102152319|44|157|~~本人提开罗金，由于现在还没有贴膜，作业稍后补上~寻求南京CC组织，可以参加团聚神马的~~?先交2张照片，求钥匙认证
-1|20161102152319|44|158|感谢
-1|20161102152319|45|159|白色手动尊贵，周五交全款然后验车上牌，期待五一之前都搞定，带着小白从化二日游
-1|20161102152319|46|160|上海车展发布的动感、漂亮的CS95~!看着好眼馋啊
-1|20161102152319|47|161|本人年收入5万一房一铺企业员工?夫妻二人家庭年收入七八万?吧?县级市君威2.0?看中的是外形和安全性纠结于后排空间毕竟女儿三岁了途安看中的是实用性昊锐1.8手动看中是空间?但烧机油确实有点蛋疼c5有些人会说为什么不选呢说实话，车是好车，但内饰不喜欢
-1|20161102152319|47|162|又或者说，不换车拿来去搞投资
-1|20161102152319|47|163|至于suv?看中的20万都拿不下来啊?
-1|20161102152319|48|164|提的T6，现在才400公里，感觉D档有点小肉，S档太暴力，有次起步用S档居然让自动刹车启动了
-1|20161102152319|48|165|PS
-1|20161102152319|48|166|求大神回答：原厂后视镜壳子要毛2000一个，感觉有点贵，有没有人用贴膜改后视镜颜色的
-1|20161102152319|49|167|温岒收高配CD
-1|20161102152319|50|168|小弟是2013年4月10日买的一汽大众CC2.0T至尊型，新车磨合不到1000公里，有几个小问题需要请教一下：1、有一次开主驾驶车门的时候，我的左脚轻轻地蹭到了门上的红色警示灯，结果警示灯的红色盖子就掉了，现在自己装怎么也装不上，怎么心里那么不爽啊，30万的车怎么就这一下子灯盖子就掉了呢
-1|20161102152319|50|169|还有就是我的副驾驶储物盒总感觉舱门合的不是很严实，有一个倾斜的角度，靠左边合不严实，用力推一下才能盖住，请问这是不是质量问题
-1|20161102152319|50|170|需不需要找4S店问一下啊
-1|20161102152319|50|171|2、每次拔掉钥匙的时候仪表盘的显示屏总出现“请注意安全锁止功能，请查阅行车说明书”是什么意思啊
-1|20161102152319|50|172|3、涡轮增压发动机需不需要每次停车的时候稍等一下再熄火
-1|20161102152319|50|173|要等多久
-1|20161102152319|51|174|上周展车就到了，一直到今天才有空去，长话短说，只谈个人感受，车托车黑都死一边去
-1|20161102152319|51|175|图在下面,主要聊聊大家都关心的问题：1.关于车门内饰材质，前几天有人非常确定的说全是硬塑料，我真想抽你丫的!我今天专门细看了，车门中间部位都是软的，而且面积不小
-1|20161102152319|51|176|2.日间行车灯全系标配，灯眉上的一条才是，灯腔内的小“L”是示宽灯.3.关于猪大肠，我趴地上细看了半天，说实话真不好看，但不影响通过性，从车头前面看是看不见的
-1|20161102152319|51|177|4.内饰做工，总体还行，但有些地方还是不到位，比如车门板塑料有轻微松动，中控台上面虽然是软的，但感觉不是很高档，当然这个价位，不能要求太多...车门关门声音比IX35厚重，这个我只能对比了呵呵
-1|20161102152319|51|178|中控按钮阻尼挺好，做工中上，无车黑说的粗糙松垮现象
-1|20161102152319|51|179|5
-1|20161102152319|51|180|驾驶座视野很好，后视镜可视范围也大
-1|20161102152319|51|181|座椅八向调节真的很嗨，黑色搭配红色缝线也很骚包，不过包裹性一般
-1|20161102152319|51|182|后排空间很不错，我1.8米，坐后排腿部空间两拳有余，这真是大大出乎我的预料
-1|20161102152319|51|183|6.嘿嘿..重点来了，我试驾的是2.0AT豪华，貌似大家都在关注这个车型，起步轻盈，油门也很轻，一点车就窜出去了，3档之后还是深踩油门的话，转速拉高，但速度提不上去，和昨天有位朋友发的试驾贴感受一样，所以这车不能急踩油门，想要迅速的获得动力只能渐渐加大给油力度，喜欢开暴力车的朋友要失望了
-1|20161102152319|51|184|刚好朋友有辆和X80动力总成相仿IX352.0自动精英，我仔细对比了下驾驶感受，X80的起步要稍微强于IX35，但中期加速弱于IX35，这倒是符合官方宣传的低转速大扭矩，呵呵...我对于动力的总体感受是很满意.家用绝对足够了我平时用车有80%都是相当拥堵的城市路段，X80起步抢个绿灯还是不错的~~哈哈
-1|20161102152319|51|185|下面给大家上几张图，匆忙拍的，请见谅展厅里的白色2.3顶配?口水哗哗的...中间的都是软材质，大家别车黑忽悠了这是日行灯后排空间很给力?红黑搭配太骚了..后备箱大肠真不好看，但从这个角度看?是不是没那么夸张我试驾的这个2.0AT豪华不是很喜欢黑色，个人喜好吧..嘿嘿~咱也来认证下...对了?最重要的价格问题?4S的经理保证2.0自豪的价格不超过14.5W?大家赶脚如何
-1|20161102152319|51|186|我倒是觉得13.98W更合理...写的不专业，多多包涵...都是些个人感受，希望对大家有所帮助，写的不对地方也请指出，大家多多交流....呵呵?先就这些吧?有问题欢迎大家留言~~
-1|20161102152319|52|187|新车不到一个月，自己在家擦洗的车子，感觉有点泛黄
-1|20161102152319|52|188|如何清洗
-1|20161102152319|53|189|提车十一天，膜还没贴，座套没定，脚垫还在后备箱里，牌子也没做下来呢，今天早上在公司门口被同事倒车刮了，右后叶子板，后杠掉漆，惨哩
-1|20161102152319|53|190|过几天贴了膜上作业
-1|20161102152319|54|191|?想问问?我们小4的主机输出功率是多少的
-1|20161102152319|54|192|谢谢
-1|20161102152319|55|193|发表的口碑中奖，已兑换车标，将要到手，兴奋，到手后在发帖，哈哈~~~~
-1|20161102152319|56|194|入手一高配CD机，苦逼的就是木有一键启动的盖子本来是高兴事但是看住那木有盖子，露住一个大洞，心里刹是不爽啊，请求各位提提意见，怎么装饰或是谁有送给我一个呗，嘿嘿，亲一个来
-1|20161102152319|57|195|同上，不知道哪好玩呀，只想二日游，没地方就去罗田算了!
-1|20161102152319|58|196|先声明以下图片都是用的淘宝上的截图
-1|20161102152319|58|197|不是本人的哦~自己的没有拍~~只看日行灯哦
-1|20161102152319|58|198|现在我装的是L型日行灯，装车之后越看越别扭,而且还担心把灯罩烤糊~~~~?最近想把原车的装回去，然后装的日行灯是嵌入原厂雾灯灯罩里的
-1|20161102152319|58|199|现在装的日行灯现在在淘宝看到的日行灯装车效果图有没有装这一款嵌入式的日行灯呢?给点意见呗!!!!
-1|20161102152319|59|200|早就想自己打车蜡，就是时间和天气不给机会，这几天温度不错，准备下手，请教一下，那套，划痕蜡，丝光蜡、新车蜡?我用哪个呀
-1|20161102152319|59|201|（之前一次没有打过）
-1|20161102152319|60|202|2.0升?????????指导价2.0L?手动标准型???????????????????12.98万?2.0L?自动舒适型?14.18万询价?2.0L手动豪华型?13.68万询价?2.0L自动豪华型?14.98万询价?2.0L自动导航型?15.68万询价?2.3升??指导价?2.3L自动豪华型????????????????????16.18万询价?2.3L自动导航型?16.98万询价?这个价格会有人接受不
-1|20161102152319|61|203|山寨厂加油啊
-1|20161102152319|62|204|希望越大失望也大，到时给来盆冷水浇个透心凉
-1|20161102152319|63|205|如题，谢谢
-1|20161102152319|64|206|郁闷的不行
-1|20161102152319|64|207|坐在副驾驶位置，准备伸手去够主驾驶仪表盘与挡风玻璃交界处的炭包，结果一挺身，就听的“啪啦”一声脆脆的声响，一看，后视镜底座已经分开两瓣了，用手捏了捏，还好，目前看着是复原了
-1|20161102152319|64|208|好险
-1|20161102152319|64|209|必须小心，别哪天把挡风玻璃撞烂了就麻烦了
-1|20161102152319|65|210|对于车身相对高于轿车的SUV来说应该保证良好的抓地力所以轮胎怎么也要225以上吧，主流的SUV全是225，235以上的，x80追求燃油经济更应注意安全
-1|20161102152319|66|211|比较纠结于全新胜达这车能不能上马路牙子
-1|20161102152319|66|212|比如上20CM的
-1|20161102152319|66|213|能上去不
-1|20161102152319|67|214|我从来不否认X80是一辆好车，近年来全国少有的经典好车
-1|20161102152319|67|215|唯一就是他出生在一汽，B50，B70，当初的红火，竟然被一汽经营成现在的糟糕销量
-1|20161102152319|67|216|X80很多潜在的消费者，我想不会很轻易相信一汽这个企业，我不黑一汽的任何车，车都不错，只黑一汽这个“大爷”企业，作威作福，自以为是
-1|20161102152319|67|217|一个执意因为换标《由1字标，换成鹰标》而影响销量的笨蛋企业
-1|20161102152319|67|218|任由换标重创汽车销量的企业，大胆设计出欧朗，夏利N7的企业
-1|20161102152319|67|219|我从来不否认X80是量，近年来全国少有的经典好车
-1|20161102152319|67|220|唯一就是他出生在一汽，B50，B70，当初的红火，竟然被一汽经营成现在的糟糕销量
-1|20161102152319|67|221|X80很多潜在的消费者，我想不会很轻易相信一汽这个企业，我不黑一汽的任何车，车都不错，只黑一汽这个“大爷”企业，作威作福，自以为是
-1|20161102152319|67|222|一个执意因为换标《由1字标，换成鹰标》而影响销量的笨蛋企业
-1|20161102152319|67|223|任由换标重创汽车销量的企业，大胆设计出欧朗，夏利N7的企业
-1|20161102152319|67|224|反观，长城，哈佛系列等取得巨大成功??????吉利，帝豪，全球鹰，销量节节攀升?????比亚迪，的科技含量不断提高一汽有什么
-1|20161102152319|67|225|原地踏步，换标讲战略，尼玛，一汽呀，真伤不起啊
-1|20161102152319|67|226|眼镜摔碎一地啊，现在奔腾轿车在长春做销量自救推出各种促销，和优惠几乎还是无人问均
-1|20161102152319|67|227|做X80推出前的热身，有用吗
-1|20161102152319|67|228|当初想什么了，可怜之人，必有可恨之处啊
-1|20161102152319|67|229|自作孽不可活
-1|20161102152319|67|230|我想全国也不会有人相信一汽会洗心革面，重新做人
-1|20161102152319|67|231|归根结底，国企在现今自由经济的大潮中，注定扮演失败者
-1|20161102152319|67|232|只能说一汽，这样的企业无药可救
-1|20161102152319|67|233|自甘堕落啊
-1|20161102152319|67|234|自作孽----------不可活啊
-1|20161102152319|67|235|---------------------------------------------一汽车托在论坛中发帖，向鬼子车砍去车不不好，少整那些光面堂皇没有用的东西，凭实力说话，你是神车，谁都怕你
-1|20161102152319|67|236|你是垃圾再吹也没有用，看看长城H7，H8论坛的排名，在看看你奔腾系列论坛冷冷清清，自谈自唱
-1|20161102152319|67|237|奔腾知不知道什么是磕碜
-1|20161102152319|67|238|别心虚，拿民族感情用来给你车做广告宣传
-1|20161102152319|67|239|别拿虎皮做大旗
-1|20161102152319|67|240|不知道磕碜
-1|20161102152319|67|241|???????
-1|20161102152319|69|242|车子去年10月份提的车，因为平时喜欢听各种音乐，因此对原车的非常不满意，但是米不多，因此就TB上淘了摩雷的玛仕舞套装（前声场）和意大利赫兹DCX165.2同轴（后声场），这两套都是这些牌子的基础套装
-1|20161102152319|69|243|前几天到手后今天就开始装了
-1|20161102152319|69|244|这是前门拆开
-1|20161102152319|69|245|这是原车高音
-1|20161102152319|69|246|因为和喇叭一起买的垫圈在小4前门的原开孔不合适装（估计市面上有售的大多不合适），因此选择了使用原车喇叭底座来改装，就是把音圈和纸盆和盆架都暴力打掉
-1|20161102152319|69|247|在原车喇叭底座上打孔，上螺丝扭紧喇叭
-1|20161102152319|69|248|用原车底座同时还能使用原车喇叭的插卡连接，不用另外开孔引线，我把接线柱的位置对齐原车喇叭的线座，焊接好
-1|20161102152319|69|249|原车喇叭底座另一个好处就是有防水罩，不用加装，原车的孔位太小外面买的防水罩也不合适安装
-1|20161102152319|69|250|这是装上去的样子
-1|20161102152319|69|251|原车高音是用螺丝扭在固定片上的，摩雷的高音要装上固定我就在原来的固定片上贴了8层泡沫双面胶顶住，也算固定好了
-1|20161102152319|69|252|这是装上的样子，自己动手工具不多就先用原来的位置吧
-1|20161102152319|69|253|效果也还行
-1|20161102152319|69|254|顺便说一下这个高音不是玛仕舞的高音，是摩雷高一点级别的，以前朋友送的一套低音单元烂了只剩分频和高音的，不过是新的
-1|20161102152319|69|255|这是小4的后门饰板，里面的还有不少防震吸音棉，感觉不错
-1|20161102152319|69|256|后门
-1|20161102152319|69|257|后门中低喇叭，我开始一看钢的，麻烦了，没有底座可用了，这下怎么办
-1|20161102152319|69|258|后来用买的垫圈一量，能用，开心，看来没白买
-1|20161102152319|69|259|就马上量孔位打孔
-1|20161102152319|69|260|钢板不厚，很容易就开好
-1|20161102152319|69|261|这是装上垫圈的样子，原装喇叭也是用插卡连接喇叭的，我剪了先自己夹的线插，原装喇叭上面没标注有正负之分，我只能依照市售大部分喇叭都是左正右负的惯例来区分正负，对照插卡的线连接时的方向河颜色来选择连接买的喇叭
-1|20161102152319|69|262|后门的喇叭还是不能安装防水罩，孔位还是太小，还好是卖家送的，TB这玩意要买12（对
-1|20161102152319|69|263|）就一薄塑料
-1|20161102152319|69|264|不能装，就让它晒着吧
-1|20161102152319|69|265|这是装上后的样子
-1|20161102152319|69|266|就这样用主机推着玩一段时间先，前声场的套装分频器没连上，因为还没想好放什么位置，而且体积比较大，放门里面有怕有水，等过段时间升级功放和高转低还有线材后再一起装上
-1|20161102152319|69|267|装功放感觉还是门店的师傅装比较好，布线走线安装位置啊什么的他们相对比较专业，到时候换线的时候再一起把连接端用热缩管什么的保护处理一下，今天做得还不够细致
